name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
"Royal Armouries Library, Tower of London",The Library,Royal Armouries HM Tower of London,EC3N 4AB,Tower Hamlets,https://royalarmouries.org/,6086565,E09000030,St Katharine's & Wapping,E05009330,51.50827523,-0.076245514,533602.012,180570.0022
Royal Asiatic Society,14 Stephenson Way, ,NW1 2HD,Camden,https://royalasiaticsociety.org/,5087912,E09000007,Regent's Park,E05013668,51.52650623,-0.135435119,529443.0115,182491.0025
Royal Astronomical Society Library,Burlington House ,Piccadilly ,W1V 0BQ,Westminster,https://ras.ac.uk/library,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Royal Automobile Club,89 Pall Mall, ,SW1Y 5HS,Westminster,https://www.royalautomobileclub.co.uk/,1.00E+11,E09000033,St James's,E05013806,51.50592662,-0.135166189,529520.0123,180203.0021
Royal British Legion,199 Borough High Street, ,SE1 1AA,Southwark,https://www.britishlegion.org.uk/,2.00E+11,E09000028,Chaucer,E05011098,51.50216782,-0.092122101,532518.0113,179862.0016
Royal British Nurses Association,The Princess Royal House TA Centre ,Stonecott Hill  London Road,SM3 9HG,Merton,http://www.rbna.org.uk/,48085285,E09000024,Lower Morden,E05013819,51.38293674,-0.215506154,524277.7917,166387.373
Royal British Society of Sculptors,108 Old Brompton Road, ,SW7 3RA,Kensington and Chelsea,https://sculptors.org.uk/,217060814,E09000020,Courtfield,E05009393,51.49173139,-0.179509541,526482.0125,178547.0035
Royal College of Anaesthetists,35 Red Lion Square, ,WC1R 4SG,Camden,https://www.rcoa.ac.uk/,5059115,E09000007,Holborn & Covent Garden,E05013662,51.51943761,-0.119637687,530559.0115,181733.0034
Royal College of Art,Kensington Gore, ,SW7 2EU,Westminster,https://www.rca.ac.uk/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.50135507,-0.178448688,526529.0121,179619.0033
Royal College of General Practitioners,30 Euston Square, ,NW1 2FB,Camden,http://www.rcgp.org.uk/,5164098,E09000007,Regent's Park,E05013668,51.52653977,-0.134150684,529532.0115,182497.0029
Royal College of Midwives Archives,15 Mansfield Street, ,W1G 9NH,Westminster,https://www.rcm.org.uk/news-views-and-analysis/news/midwives-archive,1.00E+11,E09000033,Marylebone,E05013801,51.51936074,-0.146451262,528699.0116,181677.0024
Royal College of Music,Prince Consort Road, ,SW7 2BS,Westminster,https://www.rcm.ac.uk/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.4992805,-0.176888956,526643.0124,179391.0028
Royal College of Obstetricians and Gynaecologists,Information Services ,27 Sussex Place Regent's Park ,NW1 4RG,Westminster,https://www.rcog.org.uk/,10033637999,E09000033,Regent's Park,E05013805,51.52680999,-0.162093274,527593.0123,182478.0031
Royal College of Paediatrics and Child Health,5-11 Theobalds Road, ,WC1X 8SH,Camden,https://www.rcpch.ac.uk/,5088266,E09000007,Holborn & Covent Garden,E05013662,51.52071748,-0.115894802,530815.0116,181882.0034
Royal College of Pathologists,2 Carlton House Terrace, ,SW1Y 5AF,Westminster,https://www.rcpath.org/,10033604994,E09000033,St James's,E05013806,51.50580651,-0.133268985,529652.0123,180193.0017
Royal College of Physicians of London,11 St Andrews Place ,Regent's Park ,NW1 4LE,Camden,https://www.rcplondon.ac.uk/,5069347,E09000007,Regent's Park,E05013668,51.52574929,-0.144980746,528783.0115,182390.0028
Royal College of Psychiatrists,21 Prescot Street, ,E1 8BB,Tower Hamlets,https://www.rcpsych.ac.uk/,6193878,E09000030,Whitechapel,E05009336,51.51141648,-0.071098355,533949.9721,180928.723
Royal College of Surgeons of England,35-43 Lincoln's Inn Fields, ,WC2A 3PE,Westminster,https://www.rcseng.ac.uk/,1.00E+11,E09000033,St James's,E05013806,51.51528552,-0.11587403,530832.0116,181278.0031
Royal College of Veterinary Surgeons Trust,Belgravia House ,62-64 Horseferry Road ,SW1P 2AF,Westminster,https://www.rcvs.org.uk/home/,1.00E+11,E09000033,St James's,E05013806,51.49497311,-0.12780514,530062.0138,178998.0025
Royal Commission for the Exhibition of 1851,Sherfield Building,Imperial College ,SW7 2AZ,Westminster,https://www.royalcommission1851.org/,10033539795,E09000033,Knightsbridge & Belgravia,E05013797,51.49874348,-0.177630777,526593.0124,179330.0033
Royal Commonwealth Ex-Services League,Haig House,199 Borough High Street ,SE1 1AA,Southwark,http://www.commonwealthveterans.org.uk/,2.00E+11,E09000028,Chaucer,E05011098,51.50196215,-0.091640797,532552.0113,179840.0016
Royal Free Hospital Medical Library,Royal Free Hospital ,Rowland Hill Street ,NW3 2PF,Camden,https://www.ucl.ac.uk/library/libraries-and-study-spaces/royal-free-hospital-medical-library-ucl-library,5155897,E09000007,Gospel Oak,E05013658,51.55298126,-0.166288788,527229.012,185381.0023
Royal Fusiliers Museum,HM Tower of London, ,EC3N 4AB,Tower Hamlets,https://www.fusiliermuseumlondon.org/home,6086845,E09000030,St Katharine's & Wapping,E05009330,51.50839276,-0.075188563,533675.0119,180585.002
Royal Geographical Society,Foyle Reading Room Royal Geographical Society (wit,1 Kensington Gore ,SW7 2AR,Westminster,https://www.rgs.org/,10033599795,E09000033,Knightsbridge & Belgravia,E05013797,51.50150309,-0.175244098,526751.0121,179641.0026
Royal Horticultural Society Lindley Libraries,Lindley Library, 80 Vincent Square ,SW1P 2PE,Westminster,https://www.rhs.org.uk/education-learning/libraries-at-rhs/visit-the-libraries/lindley-library-london,1.00E+11,E09000033,Vincent Square,E05013807,51.49436107,-0.134543574,529596.014,178918.003
Royal Humane Society,Brettenham House Lancaster Place, ,WC2E 7EP,Westminster,https://www.royalhumanesociety.org.uk/,10033537234,E09000033,St James's,E05013806,51.51055883,-0.118893777,530636.0119,180747.0027
Royal Institute of British Architects,British Architectural Library Drawings and Archive,Cromwell Road ,SW7 2RL,Kensington and Chelsea,https://www.architecture.com/,217108016,E09000020,Brompton & Hans Town,E05009389,51.49690228,-0.172098033,526982.1428,179134.8334
Royal Institute of International Affairs,Chatham House ,10 St James's Square ,SW1Y 4LE,Westminster,https://www.chathamhouse.org/,10033543661,E09000033,St James's,E05013806,51.50778656,-0.136199821,529443.0122,180408.0025
Royal Institution of Great Britain,21 Albemarle Street, ,W1S 4BS,Westminster,http://www.rigb.org/,10033528771,E09000033,West End,E05013808,51.50994668,-0.14255344,528996.012,180637.0027
Royal Institution of Naval Architects,8-9 Northumberland Street, ,WC2N 5DA,Westminster,https://www.rina.org.uk/,10033553840,E09000033,St James's,E05013806,51.50743401,-0.125363147,530196.0123,180388.0026
Royal Literary Fund,3 Johnson's Court,Off Fleet Street Temple Avenue,EC4A 3EA,City of London,https://www.rlf.org.uk/,1.00E+11,E09000001,Castle Baynard,E05009297,51.51480141,-0.108702042,531331.0113,181237.0032
Royal London Hospital Archives,Royal London Hospital Archives, 9 Prescot Street ,E1 8PR,Tower Hamlets,https://www.bartshealth.nhs.uk/the-royal-london-hospital-museum-and-archives,6086730,E09000030,Whitechapel,E05009336,51.51160555,-0.070412426,533997.0121,180951.0037
Royal Medical Benevolent Fund,24 Kings Road, ,SW19 8QN,Merton,https://rmbf.org/,48038818,E09000024,Wimbledon Town & Dundonald,E05013829,51.42115468,-0.201544771,525145.0121,170661.0028
Royal National Institute for the Blind,224 Great Portland Street, ,W1N 6AA,Westminster,https://www.rnib.org.uk/,10033589403,E09000033,West End,E05013808,51.51655711,-0.14090071,529092.0119,181375.0025
Royal National Institute for the Deaf,Head Office,1- 3 Highbury Station Road ,N1 1SE,Islington,https://www.actiononhearingloss.org.uk/,5300033046,E09000019,Bunhill,E05013699,51.52448381,-0.088565323,532700.0121,182350.0005
Royal Opera House Collections,Covent Garden, ,WC2E 9DD,Westminster,http://www.rohcollections.org.uk/,10033547198,E09000033,St James's,E05013806,51.51304711,-0.122653705,530368.0116,181017.0032
Royal Over-Seas League,Park Place ,St James's Street ,SW1A 1LR,Westminster,https://www.rosl.org.uk/,10033540380,E09000033,St James's,E05013806,51.50631997,-0.140683595,529136.0121,180237.0027
Royal Society,6-9 Carlton House Terrace, ,SW1Y 5AG,Westminster,https://royalsociety.org/,10033553874,E09000033,St James's,E05013806,51.50587456,-0.132459245,529708.0123,180202.0023
Royal Society for Asian Affairs,25 Eccleston Place, ,SW1W 9NF,Westminster,https://rsaa.org.uk/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.49372918,-0.148010279,528663.0132,178824.0026
Royal Society of Chemistry,Burlington House, ,W1V 0BN,Westminster,http://www.rsc.org/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Royal Society of Literature,Somerset House Strand, ,WC2R 1LA,Westminster,https://rsliterature.org/,1.00E+11,E09000033,St James's,E05013806,51.51102034,-0.117952415,530700.0119,180800.0022
Royal Society of Medicine,1 Wimpole Street, ,W1G 0AE,Westminster,https://www.rsm.ac.uk/,10033570133,E09000033,West End,E05013808,51.51600691,-0.147048706,528667.0118,181303.0021
Royal Statistical Society,12 Errol Street, ,EC1Y 8LX,Islington,https://www.rss.org.uk/,5300031223,E09000019,Bunhill,E05013699,51.52252542,-0.090896162,532544.0123,182128
Royal Town Planning Institute,41 Botolph Lane, ,EC3R 8DL,City of London,https://www.rtpi.org.uk/,2.00E+11,E09000001,Bridge,E05009294,51.51031626,-0.084460529,533026.012,180782.0023
"RSA (The Royal Society for the Encouragement of Arts,",8 John Adam Street, ,WC2N 6EZ,Westminster,https://www.thersa.org/about-us/archive-and-history,10033548186,E09000033,St James's,E05013806,51.50939707,-0.122717356,530374.0121,180611.0022
Russo-British Chamber of Commerce,42 Southwark Street, ,SE1 1UN,Southwark,http://www.rbcc.com/,2.00E+11,E09000028,Borough & Bankside,E05011095,51.50498866,-0.093603703,532407.0115,180173.0013
SADAA (South Asian Diaspora Arts Archive),Special Collections Brunel University Library,Uxbridge ,UB8 3PH,Hillingdon,https://sadaa.co.uk/,1.00E+11,E09000017,Colham & Cowley,E05013566,51.53283992,-0.472835336,506024.0137,182653.0034
Saddlers Company,Saddlers Hall ,40 Gutter Lane ,EC2V 6BR,City of London,https://www.saddlersco.co.uk/,95511266,E09000001,Cheap,E05009298,51.51488611,-0.095597259,532240.0122,181269.9989
Sainsbury Archive,Museum in Docklands ,No 1 Warehouse  West India Quay,E14 4AL,Tower Hamlets,https://www.museumoflondon.org.uk/collections/access-and-enquiries/sainsbury-archive,6650052,E09000030,Canary Wharf,E05009323,51.50769779,-0.023152002,537288.0113,180604.0013
Salters Company,Salters' Hall ,4 Fore Street ,EC2Y 5DE,City of London,https://www.salters.co.uk/,2.00E+11,E09000001,Bassishaw,E05009290,51.51823014,-0.092200156,532466.0123,181647.9993
Salvation Army International Heritage Centre,William Booth College ,Champion Park  Denmark Hill,SE5 8BQ,Southwark,https://www.salvationarmy.org.uk/international-heritage-centre,10013524443,E09000028,Champion Hill,E05011097,51.46754133,-0.089275363,532816.0713,176016.6821
Save the Children UK,1 St John's Lane, ,EC1M 4AR,Islington,https://www.savethechildren.org.uk/,10001298735,E09000019,Clerkenwell,E05013702,51.5207651,-0.102112419,531771.0119,181912.0014
Savoy Archives,The Savoy Strand, ,WC2R 0EU,Westminster,https://www.fairmont.com/savoy-london/,1.00E+11,E09000033,St James's,E05013806,51.50994545,-0.119899019,530568.0121,180677.0021
Schroder Archive,31 Gresham Street, ,EC2V 7QA,City of London,https://archiveshub.jisc.ac.uk/contributors/schroderarchive.html,1.00E+11,E09000001,Bassishaw,E05009290,51.5160036,-0.095190298,532265.0123,181394.9994
Science Museum Library (Documentation),Imperial College Road, ,SW7 5NH,Westminster,http://whoami.sciencemuseum.org.uk/about-us/collections-and-research/collections/library-collections/lib,10033558383,E09000033,Knightsbridge & Belgravia,E05013797,51.49832104,-0.178223934,526553.0125,179282.0027
Scope (formerly the Spastics Society),6 Market Road, ,N7 9PW,Islington,https://www.scope.org.uk/history,5300060248,E09000019,Laycock,E05013708,51.54710287,-0.118742027,530542.0117,184811.0015
Scots Guards Regimental Headquarters,Wellington Barracks, Birdcage Walk ,SW1E 6HQ,Westminster,https://scotsguards.org/category/news/rhq/,1.00E+11,E09000033,St James's,E05013806,51.4999858,-0.137642078,529365.0125,179538.0023
Sea Cadet Association,202 Lambeth Road, ,SE1 7JF,Lambeth,https://www.sea-cadets.org/,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49554589,-0.116400357,530852.0133,179082.0029
Shaftesbury Young People,The Chapel Royal Victoria Patriotic Building ,John Archer Way ,SW18 3SX,Wandsworth,https://www.shaftesburyyoungpeople.org/,121030969,E09000032,Wandsworth Common,E05014027,51.45349738,-0.17390549,526977.0113,174305.0016
Shakespeare's Globe Library and Archives,21 New Globe Walk ,Bankside ,SE1 9DT,Southwark,https://www.shakespearesglobe.com/education/library-research/library-archive,2.00E+11,E09000028,Borough & Bankside,E05011095,51.50811239,-0.09657156,532192.0118,180515.0004
Sir Arthur Sullivan Society,9 Killieser Avenue, ,SW2 4NN,Lambeth,http://www.sullivansociety.org.uk/,1.00E+11,E09000022,Streatham Hill West & Thornton,E05014114,51.44132765,-0.128128304,530192.0131,173032.0043
Sir John Soane's Museum,13 Lincolns Inn Fields, ,WC2A 3BP,Camden,https://www.soane.org/,5137612,E09000007,Holborn & Covent Garden,E05013662,51.51699356,-0.117518714,530713.0118,181465.0021
Socialist Party of Great Britain,52 Clapham High Street, ,SW4 7UN,Lambeth,https://www.worldsocialism.org/spgb/,2.00E+11,E09000022,Clapham Town,E05014102,51.46389204,-0.132733683,529808.011,175533.0017
Society for Cooperation in Russian and Soviet Studies,320 Brixton Road, ,SW9 6AB,Lambeth,http://www.scrss.org.uk/,1.00E+11,E09000022,Brixton North,E05014096,51.4692849,-0.112903029,531170.0098,176168.0002
Society for Psychical Research,1 Vernon Mews ,West Kensington ,W14 0RL,Hammersmith and Fulham,https://www.spr.ac.uk/,34037603,E09000013,Avonmore,E05013734,51.49391403,-0.210309174,524338.0124,178737.0034
Society for the Protection of Ancient Buildings,37 Spital Square, ,E1 6DY,Tower Hamlets,https://www.spab.org.uk/,6001685,E09000030,Spitalfields & Banglatown,E05009333,51.52020003,-0.078467148,533413.0117,181892.0018
Society of Antiquaries of London,Burlington House ,Piccadilly ,W1J 0BE,Westminster,https://www.sal.org.uk/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Society of Chiropodists and Podiatrists,1 Fellmonger's Path ,176 Tower Bridge Road ,SE1 3LY,Southwark,https://cop.org.uk/,10093339987,E09000028,London Bridge & West Bermondsey,E05011104,51.5004366,-0.078074266,533498.0116,179695.0017
Society of Genealogists,14 Charterhouse Buildings ,Goswell Road ,EC1M 7BA,Islington,http://www.sog.org.uk/,5300018857,E09000019,Bunhill,E05013699,51.5226949,-0.098558049,532012.0129,182132.9976
Society of Motor Manufacturers and Traders Ltd,Forbes House ,Halkin Street ,SW1X 7DS,Westminster,https://www.smmt.co.uk/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.50108697,-0.152682785,528318.012,179634.0031
Society of Radiographers,207 Providence Square,Mill Street ,England,Southwark,https://www.sor.org/,2.00E+11,E09000028,North Bermondsey,E05011106,51.50165493,-0.070674501,534008.0111,179844.0033
Society of St John the Evangelist,St Edward's House ,22 Great College Street ,SW1P 3QA,Westminster,https://www.ssje.org/,1.00E+11,E09000033,St James's,E05013806,51.49775347,-0.128469161,530008.0131,179306.0022
Society of the Divine Saviour (Salvatorians),129 Spencer Road,Harrow Weald ,HA3 7BJ,Harrow,http://www.salvatorians.com/,1.00E+11,E09000015,Wealdstone North,E05013561,51.60015881,-0.337389687,515248.0114,190344.003
South London Gallery,65-67 Peckham Road, ,SE5 8UH,Southwark,https://www.southlondongallery.org/,2.00E+11,E09000028,St Giles,E05011115,51.47428603,-0.079749725,533458.0112,176784.0027
Southbank Centre Archive,Royal Festival Hall South Bank Centre ,Belvedere Road ,SE1 8XX,Lambeth,https://www.southbankcentre.co.uk/venues/archive-studio,2.00E+11,E09000022,Waterloo & South Bank,E05014118,51.50576807,-0.116800006,530795.0121,180218.0025
Southwark Local History Library and Archive,John Harvard Library ,211 Borough High Street ,SE1 1JA,Southwark,https://www.southwark.gov.uk/libraries/local-history-library-and-archive/visiting-the-local-history-libr,2.00E+11,E09000028,Chaucer,E05011098,51.50176866,-0.091908241,532534.0113,179818.0017
Spurgeon's College,189 South Norwood Hill, ,SE25 6DJ,Croydon,http://www.spurgeons.ac.uk/,1.00E+11,E09000008,Thornton Heath,E05011486,51.40643282,-0.086202504,533207.0136,169227.001
St Bartholomew's Hospital Archives,North Wing St Bartholomew's Hospital,West Smithfield ,EC1A 7BE,City of London,https://www.bartshealth.nhs.uk/st-bartholomews-museum-and-archives,2.00E+11,E09000001,Farringdon Without,E05009305,51.51775143,-0.100378378,531900.0118,181580.001
St Bride Library,St Bride Institute ,Bride Lane  Fleet Street,EC4Y 8EQ,City of London,https://www.sbf.org.uk/,95511226,E09000001,Castle Baynard,E05009297,51.51349205,-0.105023493,531590.0113,181098.0029
"St George's Archives and Special Collections, Univers",Cranmer Terrace Tooting, ,SW17 0RE,Wandsworth,https://archives.sgul.ac.uk/st-georges-archives-and-special-collections-university-of-london,1.00E+11,E09000032,Tooting Broadway,E05014024,51.42729284,-0.174518631,527007.0119,171390.0005
"St Paul's Cathedral, Architectural Archive",Chapter House St Paul's Churchyard, ,EC4M 8AD,City of London,https://www.stpauls.co.uk/history-collections/the-collections/architectural-archive,2.00E+11,E09000001,Bread Street,E05009293,51.51430322,-0.099022976,532004.012,181199.0004
St Paul's Girls' School,Brook Green ,Hammersmith ,W6 7BS,Hammersmith and Fulham,https://spgs.org/,34026608,E09000013,Brook Green,E05013735,51.4951319,-0.218833263,523743.0123,178858.0032
St Paul's School Archives,Lonsdale Road, ,SW13 9JT,Richmond upon Thames,https://www.stpaulsschool.org.uk/st-pauls/academic/library,1.00E+11,E09000027,Barnes,E05013774,51.48769585,-0.237417739,522472.917,177999.8807
St Vincent de Paul Society (England & Wales) Ltd,14 Blandford Street, ,W1H 4DP,Westminster,https://www.svp.org.uk/,10033600315,E09000033,Marylebone,E05013801,51.51862244,-0.152664835,528270.0118,181584.0027
State Apartments and Court Dress Collection: Kensingt,Kensington Palace, ,W8 4PX,Kensington and Chelsea,https://www.hrp.org.uk/kensington-palace/explore/the-queen-s-state-apartments/#gs.cTpT3ik,217064431,E09000020,Campden,E05009390,51.50519934,-0.188021818,525854.012,180030.0035
Stationers Company,Stationers' Hall Ave ,Maria Lane ,EC4M 7DD,City of London,https://stationers.org/,2.00E+11,E09000001,Farringdon Within,E05009304,51.51428045,-0.101502905,531832.0114,181192.0028
"Surrey University: St Mary's College, Strawberry Hill",Learning Resources Centre St Mary's College ,Strawberry Hill  Waldegrave Road,TW1 4SX,Richmond upon Thames,https://www.stmarys.ac.uk/home.aspx,1.00E+11,E09000027,South Twickenham,E05013787,51.43615142,-0.335885113,515767.0129,172108.0029
Survival International,6 Charterhouse Buildings, ,EC1M 7ET,Islington,https://www.survivalinternational.org/,5300018843,E09000019,Bunhill,E05013699,51.52292435,-0.098289009,532030.0129,182158.9977
Swedenborg Society,Swedenborg House ,20-21 Bloomsbury Way ,WC1A 2TH,Camden,http://www.swedenborg.org.uk/home,5024660,E09000007,Bloomsbury,E05013653,51.51792235,-0.122727011,530349.0114,181559.0035
Tate Gallery Archive,Hyman Kreitman Reading Rooms Tate Britain ,Millbank ,SW1P 4RG,Westminster,https://www.tate.org.uk/art/archive,10033538284,E09000033,Vincent Square,E05013807,51.49087146,-0.127180936,530117.0123,178543.0028
Tavistock Institute of Human Relations,30 Tabernacle Street, ,EC2A 4UE,Islington,http://www.tavinstitute.org/,5300089442,E09000019,Bunhill,E05013699,51.52319332,-0.086082254,532876.0117,182211.0024
The Artangel Trust,31 Eyre Street Hill, ,EC1R 5EW,Camden,https://www.artangel.org.uk/,5088379,E09000007,Holborn & Covent Garden,E05013662,51.52297249,-0.110727484,531167.012,182142.0021
The Children's Society Records and Archive Centre,Block A Floor 2 Tower Bridge Business Complex ,100 Clement's Road ,SE16 4DG,Southwark,http://www.hiddenlives.org.uk/,2.00E+11,E09000028,North Bermondsey,E05011106,51.49419634,-0.062821182,534575.0121,179029.0016
The Guinness Partnership,30 Brock Street ,Regent's Place ,NW1 3FG,Camden,http://www.guinnesspartnership.com/,5164261,E09000007,Regent's Park,E05013668,51.52599671,-0.139593415,529156.0113,182427.0026
The Nutrition Society,10 Cambridge Court,210 Shepherds Bush Road ,W6 7NJ,Hammersmith and Fulham,https://www.nutritionsociety.org/,34028103,E09000013,Brook Green,E05013735,51.49533778,-0.22470308,523335.0115,178871.001
The Postal Museum,Discovery Room ,15-20 Phoenix Place ,WC1X 0DA,Camden,https://www.postalmuseum.org/,,E09000007,Holborn and Covent Garden,E05013662,51.5248911,0.113840185,546739.071,182781.5969
The Rothschild Archive,New Court ,St Swithin's Lane ,EC4N 8AL,City of London,https://www.rothschildarchive.org/,95511233,E09000001,Walbrook,E05009312,51.51231529,-0.089031735,532703.0119,180996.002
The Society of The Faith,Faith House ,7 Tufton Street ,SW1P 3QB,Westminster,https://www.societyofthefaith.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.49757121,-0.12831815,530019.0131,179286.0028
The Welsh Regiment,Regimental Headquarters  CRO 3-10  WG 2-27, ,SW1E 6HQ,Westminster,https://www.nam.ac.uk/explore/welch-regiment,1.00E+11,E09000033,St James's,E05013806,51.4999858,-0.137642078,529365.0125,179538.0023
The Wiener Library for the Study of the Holocaust and,29 Russell Square, ,WC1B 5DP,Camden,https://www.wienerlibrary.co.uk/,5155308,E09000007,Bloomsbury,E05013653,51.52160317,-0.127966757,529975.0107,181959.0036
The Wyndham Ashworth Archive,2 Salamanca Place ,Albert Embankment ,SE1 7HB,Lambeth,http://www.wyndhamashworth.org/,10008789585,E09000022,Vauxhall,E05014117,51.49154783,-0.120555522,530575.0118,178630.002
"Theatre Royal, Stratford East",Gerry Raffles Square, ,E15 1BN,Newham,http://www.stratfordeast.com/,10009003230,E09000025,Stratford,E05013924,51.54255806,0.001000881,538858.0112,184526.0017
Topolski Century,150-152 Hungerford Bridge, Concert Hall Approach  Waterloo,SE1 8XU,Lambeth,http://www.topolskicentury.org.uk/,10091117071,E09000022,Waterloo & South Bank,E05014118,51.50484918,-0.115769002,530869.1921,180117.6626
Tower Hamlets Local History Library and Archives,277 Bancroft Road, ,E1 4DQ,Tower Hamlets,https://www.towerhamlets.gov.uk/lgnl/leisure_and_culture/local_history/local_history__archives/local_his,6033654,E09000030,Bethnal Green,E05009317,51.52381997,-0.042347199,535908.0121,182361.0024
Town and Country Planning Association,17 Carlton House Terrace, ,SW1Y 5AS,Westminster,https://www.tcpa.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.50671003,-0.130148252,529866.0123,180299.0017
Toynbee Hall: Barnett Research Centre,Toynbee Hall ,28 Commercial Street ,E1 6LS,Tower Hamlets,http://www.toynbeehall.org.uk/other-projects/research/,,E09000030,Spitalfields & Banglatown,E05009333,51.51673871,-0.072298991,533851.0652,181518.3642
Transport for London (TfL) Corporate Archives,Room 250 2nd Floor ,55 Broadway ,SW1H 0BD,Westminster,https://tfl.gov.uk/corporate/about-tfl/culture-and-heritage/corporate-archives,10033591154,E09000033,St James's,E05013806,51.49942609,-0.133501017,529654.0127,179483.0822
Trinity Laban Conservatoire of Music and Dance: Laban,Laban Creekside, ,SE8 3DZ,Lewisham,https://www.trinitylaban.ac.uk/student-life/facilities/faculty-of-dance/laban-library-archive,1.00E+11,E09000023,Deptford,E05013719,51.48032533,-0.019007985,537658.0118,177568.0022
UKCISA: UK Council for International Student Affairs,9-17 St Albans Place, ,N1 0NX,Islington,https://www.ukcisa.org.uk/,5300084159,E09000019,St Mary's & St James',E05013710,51.53662962,-0.104422713,531565.0127,183672.0002
Unfinished Histories,St Margaret's House Settlement ,21 Old Ford Rd ,E2 9PL,Tower Hamlets,http://www.unfinishedhistories.com/,6040154,E09000030,St Peter's,E05009331,51.52999312,-0.054495932,535047.0105,183025.0093
United Medical and Dental Schools: St Thomas's Hospit,The Library Block 9 St Thomas's Hospital ,Lambeth Palace Road ,SE1 7EH,Lambeth,http://www.kingscollections.org/catalogues/kclca/collection/u/10un50-1/,2.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49699222,-0.120230644,530582.0131,179236.002
United Medical and Dental Schools: The Wills Library,Guy's Hospital London Bridge, ,SE1 9RT,Southwark,http://www.kingscollections.org/catalogues/kclca/collection/u/10un50-1/,10000816533,E09000028,London Bridge & West Bermondsey,E05011104,51.50345369,-0.08824992,532783.0115,180012.0015
United Society for the Propagation of the Gospel,Harling House ,47-51 Great Suffolk Street ,SE1 0BS,Southwark,http://www.uspg.org.uk/news/newname/,2.00E+11,E09000028,Borough & Bankside,E05011095,51.50330287,-0.101109232,531891.0113,179972.0026
"University College London (UCL) Queen Square Library,",UCL Institute of Neurology & The National Hospital,1st Floor  23 Queen Square,WC1N 3BG,Camden,https://www.ucl.ac.uk/ion/queen-square-library,5157304,E09000007,Holborn & Covent Garden,E05013662,51.52259388,-0.122433912,530356.0111,182079.0031
University College London Hospitals NHS Foundation Tr,250 Euston Road, ,NW1 2PG,Camden,http://www.uclh.nhs.uk/Pages/Home.aspx,5066067,E09000007,Regent's Park,E05013668,51.52573661,-0.137369511,529311.0114,182402.0031
University College School,University College School Archives ,Frognal  Hampstead,NW3 6XH,Camden,https://www.ucs.org.uk/,5090680,E09000007,Frognal,E05013657,51.55350825,-0.181082008,526202.0119,185414.0037
University of East London: Library and Learning Centr,Library and Learning Service: Archives University ,4-6 University Way ,E16 2RD,Newham,https://www.uel.ac.uk/discover/library,10008997988,E09000025,Royal Albert,E05013922,51.50748597,0.064786409,543391.0123,180749.002
University of Greenwich,Dreadnought Library Old Royal Naval College Park R, ,SE10 9LS,Greenwich,https://www.gre.ac.uk/,1.00E+11,E09000011,Greenwich Park,E05014081,51.48296792,-0.006397414,538525.6293,177885.6253
University of Roehampton: Archives and Special Collec,Library and Learning Services ,Roehampton Lane ,SW15 5SZ,Wandsworth,https://www.roehampton.ac.uk/student-support/library/,121001383,E09000032,Roehampton,E05014017,51.45736039,-0.244932558,522032.0121,174614.0023
University of Roehampton: Southlands College Archives,80 Roehampton Lane, ,SW15 5SL,Wandsworth,https://www.roehampton.ac.uk/colleges/southlands-college/history/,121048702,E09000032,Roehampton,E05014017,51.45954775,-0.244474421,522058.0121,174858.0018
University of the Arts London: Camberwell College of ,Peckham Road, ,SE5 8UF,Southwark,https://www.arts.ac.uk/colleges/camberwell-college-of-arts,2.00E+11,E09000028,St Giles,E05011115,51.47411741,-0.079886404,533449.0112,176765.0032
University of the Arts London: Central St Martins Col,Museum and Study Collection Central Saint Martins ,Granary Building  1 Granary Square,N1C 4AA,Camden,https://www.arts.ac.uk/colleges/central-saint-martins,5162950,E09000007,King's Cross,E05013666,51.53538581,-0.125512168,530106.0121,183496.0025
University of the Arts London: Chelsea College of Art,16 John Islip Street, ,SW1P 4JU,Westminster,https://www.arts.ac.uk/colleges/chelsea-college-of-arts,10033569512,E09000033,Vincent Square,E05013807,51.49055367,-0.129232572,529975.4926,178504.023
University of the Arts London: London College of Comm,Elephant and Castle, ,SE1 6SB,Southwark,https://www.arts.ac.uk/colleges/london-college-of-communication,10000810907,E09000028,St George's,E05011114,51.4949151,-0.101818139,531866.0132,179038.0029
University of the Arts London: University Archives an,London College of Communication ,Elephant and Castle ,SE1 6SB,Southwark,https://www.arts.ac.uk/students/library-services/special-collections-and-archives/archives-and-special-c,10000810907,E09000028,St George's,E05011114,51.4949151,-0.101818139,531866.0132,179038.0029
